4096
0	229.2318453	-8.753886505e-11
1	246.246934	1.817603845e-10
2	244.9019431	3.190301356e-10
3	254.2226322	4.774918239e-10
4	259.1009488	5.160352146e-10
5	256.3887527	2.054463266e-10
6	249.6375049	-2.329869631e-11
7	254.6974823	7.284839398e-11
8	252.5194606	4.547615617e-10
9	255.1171053	3.809610405e-10
10	254.5187509	-9.539036228e-12
11	249.1842718	-9.348610774e-11
12	253.8453754	6.924594231e-11
13	249.6453608	6.834355304e-11
14	250.9010988	-1.140350037e-10
15	253.3359507	-9.679368418e-11
16	250.2861304	5.874767339e-11
17	253.8367448	1.022826268e-10
18	256.019078	7.129941082e-11
19	254.3624398	3.587210529e-10
20	253.3448399	3.095408374e-10
21	249.1418451	-3.393552106e-11
22	249.9763473	1.153672713e-10
23	253.2206886	5.039346718e-10
24	256.5022395	4.799289854e-10
25	256.7513126	1.472422184e-10
26	249.8078953	-6.732392421e-12
27	256.0213657	-8.014922059e-11
28	254.0704533	-1.214459644e-10
29	253.7852593	-9.382006283e-11
30	256.895017	1.911786285e-10
31	250.9957659	1.218687373e-10
32	250.5078828	-3.357136791e-10
33	257.94707	-4.528430964e-10
34	258.3841437	-5.036326911e-11
35	247.6791691	3.596483111e-10
36	245.4195631	2.433147017e-10
37	247.219266	6.055245194e-11
38	242.3428707	1.455049414e-10
39	244.006087	1.577831199e-10
40	244.4375537	-1.353406276e-10
41	250.0008687	5.514166901e-11
42	251.219513	3.190940845e-10
43	236.2742042	1.031956742e-10
44	238.0639294	-7.689138215e-11
45	242.1352275	1.900346547e-11
46	244.0541462	-1.336886157e-11
47	242.8777858	-3.648068514e-10
48	238.2411202	-4.154081523e-10
49	240.7796273	-7.957012826e-11
50	236.0122454	1.593569721e-10
51	236.7484958	-1.120916693e-10
52	231.2611441	-2.624034323e-10
53	222.4603972	-2.576747704e-10
54	220.3367172	-2.239133323e-10
55	227.8504693	-1.691446982e-11
56	229.3360254	3.101483514e-10
57	220.2133109	4.607549897e-10
58	218.3382616	2.110311925e-12
59	202.3764258	-5.240607948e-10
60	185.2231602	-3.657802949e-10
61	192.23141	2.528111054e-10
62	182.747518	3.096509715e-10
63	199.2684828	7.679901159e-11
64	262.9364875	-2.390585507e-10
65	262.3351341	-6.338218839e-10
66	250.8091091	-7.551363979e-10
67	247.3314677	-3.503117796e-10
68	249.8740078	2.596962645e-10
69	256.3615893	2.605879956e-10
70	256.6021634	-2.604707561e-10
71	256.2121323	-5.728892916e-10
72	248.0656208	-3.465068232e-10
73	251.7821957	-1.18721033e-10
74	255.3446359	1.357953749e-10
75	251.94561	2.873505878e-10
76	251.0660554	1.81220372e-10
77	249.012935	-1.353619439e-10
78	249.5504352	-4.533120546e-10
79	257.1038213	-2.967546209e-10
80	257.3818164	4.079225846e-11
81	250.8458308	8.948930486e-11
82	250.3122981	-9.352163488e-11
83	252.8088151	-2.303082169e-10
84	257.1330569	-5.796252367e-10
85	252.5397631	-7.504468158e-10
86	254.7938098	-4.514006946e-10
87	255.4074471	7.284128856e-11
88	252.2905868	3.116049641e-10
89	255.304714	-4.033751111e-11
90	247.4285915	-3.758380274e-10
91	251.2609842	-4.206945903e-10
92	249.0124562	-2.426645551e-10
93	249.9772934	1.215489931e-10
94	256.1097536	6.174545319e-10
95	250.9724661	4.902602768e-10
96	250.220116	-2.380673436e-10
97	256.3876844	-8.158025366e-10
98	256.4547102	-5.94486238e-10
99	251.0042862	7.128519997e-11
100	248.9637227	2.16633822e-10
101	242.8996304	7.212008768e-12
102	243.6137434	-3.404636573e-10
103	248.9574525	-6.729159452e-10
104	246.1717056	-6.734417468e-10
105	246.7089109	-7.516121059e-11
106	244.5478239	3.956728278e-10
107	243.1264205	3.586926312e-10
108	247.956898	-8.208189684e-11
109	238.6168084	-3.548059624e-10
110	239.9381311	-1.670308336e-10
111	244.6481646	-1.887912049e-11
112	241.7149626	2.015099199e-10
113	241.9365107	4.352607164e-10
114	241.2509553	2.753637318e-10
115	243.6785391	-3.172395679e-10
116	229.3788673	-4.780460472e-10
117	224.9617333	-2.153797141e-10
118	224.6939907	-1.278621653e-11
119	229.1541094	-5.432099215e-11
120	235.7357032	3.179678743e-11
121	222.7876116	1.26551214e-10
122	213.7029259	-3.299440721e-10
123	203.6146186	-5.809752679e-10
124	187.0112875	-1.6227375e-10
125	199.3802764	3.94678068e-10
126	205.0130084	4.814388888e-10
127	201.1496514	3.304307938e-10
128	246.2130325	1.692512797e-11
129	251.1510954	-1.961844021e-10
130	251.0231962	-1.860378518e-10
131	252.730349	1.873701194e-10
132	252.4898834	7.008900127e-10
133	251.8979669	4.498161843e-10
134	248.2929121	-2.732214455e-10
135	251.9508151	-5.621281218e-10
136	254.7617688	-2.074607153e-10
137	253.4121502	8.810729923e-11
138	252.0248264	2.16559215e-10
139	256.6735039	2.499156437e-10
140	253.7699443	9.29034627e-11
141	253.5215556	-3.400799642e-10
142	251.9083862	-3.441975593e-10
143	255.0960536	3.454907471e-10
144	252.2086547	5.794653646e-10
145	247.1985397	2.880895522e-10
146	255.8143796	1.391811111e-10
147	255.4571097	2.288018663e-10
148	254.8739768	1.7083579e-10
149	252.6935651	1.26377131e-10
150	255.8612233	2.195505999e-10
151	252.1243545	3.771312151e-10
152	244.9991788	2.412399169e-10
153	252.2687892	-1.060662669e-10
154	254.159036	-7.810641023e-11
155	258.2363736	-3.481304134e-11
156	252.6373535	-1.71219483e-10
157	255.2765518	-1.748645673e-10
158	252.8709735	2.905657936e-10
159	248.3267281	5.449187768e-10
160	254.8010675	1.594244736e-10
161	253.0877142	-2.168150104e-10
162	252.9125068	8.330047763e-11
163	249.9576358	4.458904357e-10
164	246.2916077	4.472973103e-10
165	247.7602216	5.974456485e-10
166	251.2927216	4.548930121e-10
167	245.808931	-1.725553034e-11
168	245.5091316	-2.677751354e-10
169	248.004606	8.85655993e-11
170	241.1115134	4.308944312e-10
171	248.9924668	2.473079519e-10
172	251.2527489	-2.022595424e-10
173	236.6319384	-2.159730172e-10
174	240.6369597	3.900879619e-12
175	242.4115929	-1.936228955e-11
176	241.5010193	1.409432571e-10
177	241.6803334	3.643414459e-10
178	240.6720976	3.140065985e-10
179	246.4455368	-4.333955417e-11
180	231.0053765	2.408029331e-11
181	229.7807593	4.387317176e-10
182	233.5129252	4.298819078e-10
183	228.3943583	2.309974434e-11
184	229.9239995	1.471924804e-10
185	222.6961062	4.964206823e-10
186	207.6905788	2.209858962e-10
187	205.4816132	-1.271303063e-10
188	203.1204579	-2.135394084e-10
189	201.613667	-1.201883038e-10
190	193.3930063	-1.023749974e-10
191	195.0818967	1.118429793e-10
192	255.0719741	3.276916516e-10
193	253.9193683	5.692513128e-11
194	253.2978708	-4.921325569e-10
195	258.2485945	-3.268958437e-10
196	250.6145578	3.527063086e-10
197	252.4438668	5.065707853e-10
198	254.8193409	2.991207282e-10
199	254.4716208	9.178435789e-11
200	255.4612484	4.813927035e-12
201	255.2931374	-1.524327331e-10
202	253.0010324	-1.912070502e-11
203	254.1023567	4.291074163e-10
204	248.918935	4.387565866e-10
205	252.449883	-2.406750355e-10
206	249.7384396	-5.51356294e-10
207	253.2894525	-2.05478301e-10
208	255.2842882	-4.787636954e-11
209	252.2322531	-5.710987239e-11
210	253.4164694	-6.380673767e-12
211	249.6542352	9.67723679e-11
212	253.3965576	-1.582840525e-10
213	248.7559193	-4.307665336e-10
214	253.2729508	-1.839985941e-10
215	260.4883846	1.834017382e-10
216	255.7998916	1.445208397e-10
217	254.693716	1.726156995e-10
218	250.1894078	3.744844435e-10
219	251.3412385	4.496314432e-11
220	249.2954669	-4.32486047e-10
221	255.4628646	-4.087041816e-10
222	249.9624192	1.574704811e-10
223	248.1897575	3.354330147e-10
224	255.3029207	-4.116884611e-11
225	251.2240922	-3.969304885e-10
226	254.4323239	-6.046576573e-10
227	248.4718012	-7.076934594e-10
228	248.2760815	-3.187139441e-10
229	251.6247424	3.769997647e-10
230	248.603999	3.654854197e-10
231	248.3873309	-2.467146487e-10
232	249.4950976	-7.567813043e-10
233	244.0148735	-3.594422537e-10
234	239.0966472	3.119673408e-10
235	249.2251579	4.553299959e-10
236	254.8796865	2.933511212e-10
237	252.2644797	5.394085179e-11
238	253.4074425	-4.69313477e-10
239	249.7609421	-7.545750691e-10
240	249.0822043	-2.066045113e-10
241	240.2612173	3.04321901e-10
242	227.634556	1.224442769e-10
243	229.5470587	-4.894431527e-10
244	221.1432575	-6.024869492e-10
245	222.5621732	-4.55564475e-10
246	231.4559882	-3.973248397e-10
247	232.5165303	-1.676347949e-10
248	234.0988585	1.711093489e-10
249	237.8109686	1.375788372e-10
250	228.8651649	-1.918287751e-10
251	212.4321716	-3.034976714e-10
252	192.382209	-1.889368662e-10
253	194.6757906	4.75033346e-11
254	200.3314457	4.882316773e-11
255	195.9919011	2.064570737e-10
256	253.5698824	2.845421676e-10
257	251.3485759	-2.586055814e-10
258	248.2030274	-8.401297436e-10
259	253.8475766	-5.398366199e-10
260	253.2123451	9.521805566e-11
261	253.6180604	1.449276255e-10
262	251.8840774	-1.357900459e-10
263	254.8153291	-3.642899316e-10
264	248.3670549	-4.986198121e-10
265	246.0438608	-6.296669852e-10
266	256.9708561	-1.057998134e-10
267	260.6579765	6.104894368e-10
268	249.8973635	4.829363576e-10
269	254.2359154	-2.47641907e-10
270	252.1552236	-5.473097531e-10
271	252.9335949	-2.215916339e-10
272	254.9601534	2.210622796e-10
273	253.4358167	4.06943812e-10
274	255.4543552	2.114663999e-10
275	256.3754398	-6.930456209e-11
276	256.9670402	-5.375291323e-10
277	250.5788223	-6.004103881e-10
278	255.2703633	-2.035704938e-11
279	252.6268552	3.198046272e-10
280	244.4972151	-1.815614326e-11
281	252.8474004	-3.346052324e-10
282	250.8494206	-1.967208618e-10
283	251.9692176	-1.319300225e-10
284	255.6474261	-1.905462454e-10
285	260.3161206	-1.985611675e-11
286	254.0777632	3.79863252e-10
287	250.1202444	2.371329799e-10
288	255.3698457	7.908340649e-12
289	252.8330975	1.422915119e-10
290	253.3394618	1.763904578e-10
291	250.000582	8.943956686e-12
292	250.2711935	4.265032771e-12
293	245.553859	2.236522079e-10
294	247.611524	2.200977178e-10
295	250.7939475	-1.259650162e-10
296	244.6390395	-4.876081761e-10
297	250.2720426	-2.404689781e-10
298	254.7680548	5.227818178e-11
299	252.5396896	1.33939082e-10
300	241.0917258	1.833200258e-10
301	211.2798723	8.01900768e-11
302	182.9864169	-1.864037813e-10
303	158.0315944	-2.223519147e-10
304	125.9016373	2.842845959e-10
305	103.3129226	7.312035422e-10
306	94.2728771	5.7186611e-10
307	91.76780563	3.2192915e-11
